INDEX:5650:<DateTimeISO>,AAPL_Open:5650:<double>,AAPL_High:5650:<double>,AAPL_Low:5650:<double>,AAPL_Close:5650:<double>,AAPL_Adj_Close:5650:<double>,AAPL_Volume:5650:<long>
2003-05-19,0.330893,0.333036,0.322500,0.323214,0.276354,445888800
2003-05-20,0.323214,0.324286,0.314286,0.317679,0.271621,416220000
2003-05-21,0.317679,0.323036,0.315536,0.318750,0.272537,305009600
2003-05-22,0.319464,0.328571,0.316786,0.325714,0.278491,178460800
2003-05-23,0.325179,0.329643,0.320714,0.327143,0.279713,206718400
2003-05-27,0.320714,0.337500,0.319821,0.337143,0.288263,290130400
2003-05-28,0.330357,0.333214,0.324107,0.326429,0.279103,339679200
2003-05-29,0.326607,0.330357,0.319643,0.323214,0.276354,333765600
2003-05-30,0.323571,0.324643,0.313036,0.320536,0.274064,382748800
2003-06-02,0.323214,0.326607,0.308393,0.311607,0.266430,418588800
2003-06-03,0.311429,0.315536,0.303929,0.309107,0.264292,360858400
2003-06-04,0.308929,0.317679,0.306071,0.314286,0.268720,271202400
2003-06-05,0.311607,0.316786,0.309464,0.315000,0.269331,205497600
2003-06-06,0.316786,0.322143,0.306071,0.306250,0.261849,241388000
2003-06-09,0.302500,0.304286,0.296964,0.299821,0.256352,259952000
2003-06-10,0.301607,0.308750,0.299107,0.306786,0.262307,176646400
2003-06-11,0.306250,0.312679,0.300179,0.311607,0.266430,225114400
2003-06-12,0.313393,0.319286,0.311607,0.317321,0.271315,252588000
2003-06-13,0.316964,0.320536,0.305893,0.311071,0.265971,191245600
2003-06-16,0.314286,0.326250,0.311607,0.326250,0.278950,238526400
2003-06-17,0.328750,0.330357,0.321250,0.324821,0.277728,177464000
2003-06-18,0.329464,0.347857,0.326964,0.341429,0.291928,454983200
2003-06-19,0.345714,0.350179,0.335179,0.341786,0.292233,381528000
2003-06-20,0.345536,0.349643,0.337500,0.342857,0.293149,356546400
2003-06-23,0.344643,0.351607,0.334821,0.340357,0.291011,307361600
2003-06-24,0.347679,0.351250,0.334286,0.335357,0.286736,514382400
2003-06-25,0.336786,0.346429,0.334107,0.340893,0.291470,329812000
2003-06-26,0.333929,0.345000,0.333929,0.344464,0.294523,161705600
2003-06-27,0.344643,0.344821,0.330000,0.334464,0.285973,365792000
2003-06-30,0.333571,0.343036,0.331964,0.340357,0.291011,222152000
2003-07-01,0.336964,0.342500,0.330536,0.340893,0.291470,180992000
2003-07-02,0.339821,0.346429,0.339643,0.344107,0.294218,325298400
2003-07-03,0.339286,0.349107,0.338929,0.341607,0.292080,137771200
2003-07-07,0.344107,0.360357,0.341607,0.354821,0.303378,286272000
2003-07-08,0.348571,0.366071,0.348036,0.364286,0.311471,256737600
2003-07-09,0.360893,0.365179,0.355179,0.355179,0.303684,213645600
2003-07-10,0.355000,0.356071,0.345893,0.349643,0.298951,170934400
2003-07-11,0.351071,0.357143,0.348750,0.354464,0.303073,136858400
2003-07-14,0.357321,0.364286,0.354821,0.355357,0.303837,188406400
2003-07-15,0.357500,0.361429,0.346964,0.350179,0.299409,206645600
2003-07-16,0.356607,0.357143,0.346071,0.354821,0.303378,250930400
2003-07-17,0.360536,0.374107,0.359464,0.373214,0.319105,751212000
2003-07-18,0.373214,0.378214,0.364286,0.372500,0.318494,298838400
2003-07-21,0.369464,0.371429,0.362500,0.368036,0.314677,183808800
2003-07-22,0.372679,0.374286,0.366071,0.371429,0.317578,198424800
2003-07-23,0.374107,0.374286,0.365357,0.371250,0.317425,143035200
2003-07-24,0.375714,0.383929,0.363929,0.366250,0.313150,229236000
2003-07-25,0.364464,0.385179,0.364286,0.384643,0.328877,216686400
2003-07-28,0.383929,0.383929,0.372500,0.374821,0.320479,170357600
2003-07-29,0.374821,0.376429,0.366429,0.370000,0.316357,197120000
2003-07-30,0.370893,0.373214,0.360179,0.362143,0.309639,173594400
2003-07-31,0.370357,0.381250,0.367321,0.376429,0.321854,301464800
2003-08-01,0.375000,0.379821,0.368571,0.370179,0.316510,149604000
2003-08-04,0.366607,0.383929,0.362143,0.378750,0.323838,230115200
2003-08-05,0.381250,0.382143,0.358929,0.363929,0.311166,249440800
2003-08-06,0.358214,0.360179,0.348214,0.350536,0.299715,245464800
2003-08-07,0.352321,0.358750,0.346786,0.355893,0.304295,174378400
2003-08-08,0.359107,0.359464,0.350000,0.350714,0.299867,137659200
2003-08-11,0.353929,0.355893,0.348393,0.351071,0.300172,137228000
2003-08-12,0.352857,0.353571,0.347500,0.351786,0.300783,164438400
2003-08-13,0.354643,0.363214,0.349643,0.360357,0.308112,284099200
2003-08-14,0.360893,0.363036,0.356071,0.356607,0.304905,192780000
2003-08-15,0.357500,0.358393,0.351071,0.351964,0.300936,125865600
2003-08-18,0.354643,0.364464,0.352143,0.363214,0.310554,192774400
2003-08-19,0.363750,0.365179,0.357143,0.362857,0.310249,133688800
2003-08-20,0.360357,0.379821,0.359643,0.375179,0.320785,273212800
2003-08-21,0.375536,0.387679,0.374107,0.387143,0.331014,255326400
2003-08-22,0.389464,0.392857,0.368571,0.372857,0.318799,250264000
2003-08-25,0.371071,0.373393,0.365893,0.372500,0.318494,137782400
2003-08-26,0.370536,0.376250,0.363393,0.375893,0.321395,164959200
2003-08-27,0.373393,0.383571,0.368929,0.383571,0.327960,225702400
2003-08-28,0.380893,0.396786,0.380893,0.396250,0.338801,319625600
2003-08-29,0.396429,0.408036,0.393750,0.403750,0.345214,263155200
2003-09-02,0.404643,0.408929,0.400000,0.408036,0.348878,242132800
2003-09-03,0.407143,0.416429,0.406429,0.409821,0.350404,268828000
2003-09-04,0.413571,0.415179,0.406607,0.407679,0.348573,199780000
2003-09-05,0.405893,0.413393,0.400179,0.401786,0.343534,240133600
2003-09-08,0.401429,0.406964,0.401250,0.406071,0.347198,167244000
2003-09-09,0.402321,0.404821,0.395000,0.399464,0.341549,180370400
2003-09-10,0.397321,0.403750,0.394821,0.396071,0.338648,224890400
2003-09-11,0.397321,0.406964,0.394643,0.402857,0.344450,213684800
2003-09-12,0.401964,0.413214,0.398393,0.412500,0.352695,179989600
2003-09-15,0.407321,0.408929,0.395000,0.396607,0.339106,226844800
2003-09-16,0.396607,0.405179,0.396429,0.399286,0.341397,269007200
2003-09-17,0.399464,0.399643,0.390179,0.395000,0.337732,289396800
2003-09-18,0.394643,0.410536,0.391964,0.408571,0.349335,252907200
2003-09-19,0.408571,0.411607,0.400536,0.403214,0.344755,205956800
2003-09-22,0.396071,0.401786,0.391429,0.394286,0.337122,179821600
2003-09-23,0.393214,0.401071,0.390714,0.400536,0.342465,132451200
2003-09-24,0.396607,0.398393,0.376429,0.380714,0.325517,301285600
2003-09-25,0.381071,0.381607,0.361607,0.364821,0.311928,574380800
2003-09-26,0.362500,0.387500,0.359821,0.369464,0.315898,347250400
2003-09-29,0.383750,0.386964,0.368750,0.380357,0.325212,365702400
2003-09-30,0.376607,0.378929,0.365000,0.370000,0.316357,285426400
2003-10-01,0.369821,0.376786,0.360536,0.371250,0.317425,236112800
2003-10-02,0.371429,0.371429,0.362143,0.367321,0.314066,204058400
2003-10-03,0.374821,0.390357,0.372857,0.387321,0.331166,299600000
2003-10-06,0.386964,0.398750,0.385357,0.398036,0.340328,268329600
2003-10-07,0.393750,0.418036,0.391250,0.414643,0.354527,418174400
2003-10-08,0.415179,0.420357,0.405893,0.411786,0.352084,428668800
2003-10-09,0.416071,0.422679,0.406964,0.418750,0.358039,347748800
2003-10-10,0.419643,0.425179,0.417321,0.422857,0.361550,174837600
2003-10-13,0.423750,0.435893,0.423571,0.434821,0.371780,279865600
2003-10-14,0.434286,0.441786,0.431964,0.438393,0.374834,275419200
2003-10-15,0.443750,0.446607,0.438929,0.443214,0.378956,610103200
2003-10-16,0.425000,0.425714,0.400179,0.415179,0.354986,975682400
2003-10-17,0.417500,0.419464,0.400536,0.406250,0.347351,359811200
2003-10-20,0.403571,0.416786,0.399643,0.414643,0.354527,279132000
2003-10-21,0.416250,0.417857,0.406250,0.413929,0.353917,176461600
2003-10-22,0.409643,0.414286,0.405000,0.406429,0.347504,161599200
2003-10-23,0.405893,0.413393,0.403393,0.410536,0.351016,165211200
2003-10-24,0.402857,0.408036,0.396964,0.403571,0.345060,219856000
2003-10-27,0.406250,0.408750,0.401607,0.403571,0.345060,162013600
2003-10-28,0.402857,0.424464,0.400000,0.423571,0.362161,251714400
2003-10-29,0.419821,0.426786,0.416786,0.423036,0.361703,267080800
2003-10-30,0.428393,0.428571,0.408393,0.412321,0.352542,260556800
2003-10-31,0.416071,0.416964,0.406786,0.408750,0.349489,218153600
2003-11-03,0.407679,0.416071,0.406786,0.413393,0.353458,302842400
2003-11-04,0.411964,0.412500,0.403393,0.409107,0.349794,249233600
2003-11-05,0.407500,0.413036,0.401250,0.411250,0.351626,322470400
2003-11-06,0.409107,0.413393,0.404464,0.412857,0.353000,397073600
2003-11-07,0.414107,0.415000,0.400893,0.401786,0.343534,210145600
2003-11-10,0.400893,0.404464,0.390000,0.391071,0.334373,234276000
2003-11-11,0.391071,0.393214,0.383571,0.384643,0.328877,215073600
2003-11-12,0.383571,0.405714,0.383571,0.398750,0.340938,300003200
2003-11-13,0.394107,0.402857,0.391429,0.400357,0.342312,212772000
2003-11-14,0.401429,0.403750,0.380000,0.383214,0.327655,237048000
2003-11-17,0.381250,0.381607,0.374107,0.377321,0.322616,228256000
2003-11-18,0.378750,0.381071,0.363393,0.364464,0.311623,267192800
2003-11-19,0.367143,0.368750,0.361786,0.364643,0.311776,344584800
2003-11-20,0.358929,0.376429,0.358929,0.363929,0.311166,239590400
2003-11-21,0.363214,0.367500,0.354464,0.362143,0.309639,241836000
2003-11-24,0.366071,0.379821,0.365179,0.377679,0.322922,381824800
2003-11-25,0.379107,0.379464,0.368036,0.369286,0.315746,268654400
2003-11-26,0.373036,0.377679,0.361607,0.370000,0.316357,245128800
2003-11-28,0.371071,0.376250,0.366429,0.373393,0.319258,76098400
2003-12-01,0.375714,0.390179,0.375000,0.387679,0.331472,361536000
2003-12-02,0.385714,0.391071,0.382321,0.384643,0.328877,205296000
2003-12-03,0.384643,0.390000,0.374286,0.375536,0.321090,191296000
2003-12-04,0.373929,0.378036,0.370893,0.377679,0.322922,177940000
2003-12-05,0.373214,0.377679,0.370179,0.372321,0.318341,186177600
2003-12-08,0.371071,0.376429,0.364464,0.375893,0.321395,148237600
2003-12-09,0.378036,0.379464,0.364286,0.365179,0.312235,135144800
2003-12-10,0.365179,0.368036,0.356429,0.363929,0.311166,271336800
2003-12-11,0.361607,0.381071,0.360893,0.378750,0.323838,183136800
2003-12-12,0.380714,0.380714,0.369643,0.373036,0.318953,192673600
2003-12-15,0.383750,0.383750,0.358393,0.360179,0.307960,388908800
2003-12-16,0.360536,0.365893,0.357321,0.359286,0.307196,373956800
2003-12-17,0.358571,0.359464,0.353393,0.355000,0.303531,274260000
2003-12-18,0.355357,0.360357,0.355357,0.357857,0.305974,330915200
2003-12-19,0.360536,0.364643,0.350357,0.351786,0.300783,453560800
2003-12-22,0.350893,0.355179,0.343750,0.354464,0.303073,377064800
2003-12-23,0.355714,0.356250,0.350000,0.353750,0.302463,308498400
2003-12-24,0.352143,0.367679,0.350893,0.364464,0.311623,177475200
2003-12-26,0.363393,0.373393,0.363214,0.371071,0.317272,103695200
2003-12-29,0.373393,0.377857,0.372500,0.377679,0.322922,233458400
2003-12-30,0.378214,0.383929,0.377679,0.380000,0.324907,204853600
2003-12-31,0.381250,0.384464,0.378214,0.381607,0.326281,174451200
2004-01-02,0.384821,0.388393,0.378214,0.380000,0.324907,144642400
2004-01-05,0.382500,0.399821,0.382500,0.395893,0.338496,395018400
2004-01-06,0.397321,0.400357,0.387679,0.394464,0.337274,509348000
2004-01-07,0.394643,0.407679,0.391607,0.403393,0.344908,586874400
2004-01-08,0.407857,0.423750,0.404464,0.417143,0.356665,460303200
2004-01-09,0.414821,0.430893,0.406964,0.410714,0.351168,427459200
2004-01-12,0.415179,0.428571,0.412500,0.423750,0.362314,487547200
2004-01-13,0.441071,0.443571,0.426071,0.430714,0.368268,679016800
2004-01-14,0.435714,0.438214,0.424643,0.432143,0.369490,620043200
2004-01-15,0.409107,0.417857,0.401786,0.408036,0.348878,1018208800
2004-01-16,0.408750,0.411429,0.403750,0.405714,0.346893,372820000
2004-01-20,0.404821,0.407143,0.397321,0.405893,0.347046,315946400
2004-01-21,0.405357,0.410179,0.400536,0.403750,0.345214,226660000
2004-01-22,0.402857,0.407679,0.396071,0.396071,0.338648,205004800
2004-01-23,0.400357,0.406071,0.397321,0.402857,0.344450,227169600
2004-01-26,0.401071,0.411786,0.400536,0.410893,0.351321,271269600
2004-01-27,0.411429,0.415179,0.407143,0.411964,0.352237,307070400
2004-01-28,0.407857,0.417500,0.400179,0.402143,0.343840,275402400
2004-01-29,0.404107,0.407143,0.396250,0.405000,0.346282,212699200
2004-01-30,0.404464,0.408393,0.400357,0.402857,0.344450,185298400
2004-02-02,0.401071,0.407321,0.394286,0.398571,0.340785,287431200
2004-02-03,0.398214,0.400000,0.392857,0.397500,0.339870,180812800
2004-02-04,0.392857,0.394464,0.387500,0.389107,0.332693,305552800
2004-02-05,0.389643,0.409107,0.389464,0.400357,0.342312,352844800
2004-02-06,0.400893,0.408750,0.400000,0.405536,0.346741,193340000
2004-02-09,0.403929,0.408214,0.401786,0.404821,0.346129,188260800
2004-02-10,0.403929,0.412857,0.400714,0.410357,0.350863,255343200
2004-02-11,0.412321,0.426250,0.411607,0.425000,0.363383,348544000
2004-02-12,0.421607,0.428393,0.421429,0.423750,0.362314,183988000
2004-02-13,0.425893,0.430357,0.407679,0.410714,0.351168,315980000
2004-02-17,0.412500,0.419464,0.412500,0.413571,0.353611,170956800
2004-02-18,0.413929,0.418571,0.411607,0.415357,0.355138,141635200
2004-02-19,0.416607,0.422143,0.400179,0.401250,0.343076,323080800
2004-02-20,0.401786,0.401964,0.396607,0.400000,0.342007,277603200
2004-02-23,0.398929,0.401071,0.390893,0.396250,0.338801,194079200
2004-02-24,0.395357,0.406071,0.392857,0.399286,0.341397,259056000
2004-02-25,0.397857,0.408929,0.396607,0.407321,0.348267,276276000
2004-02-26,0.408571,0.413929,0.407143,0.411429,0.351779,198408000
2004-02-27,0.410000,0.428929,0.409821,0.427143,0.365215,468837600
2004-03-01,0.430357,0.433929,0.426250,0.428929,0.366742,321680800
2004-03-02,0.428571,0.430357,0.424464,0.425179,0.363536,256687200
2004-03-03,0.421429,0.431964,0.421429,0.427143,0.365215,225131200
2004-03-04,0.427321,0.450357,0.426964,0.449286,0.384148,660223200
2004-03-05,0.445536,0.490893,0.444643,0.477500,0.408271,1540599200
2004-03-08,0.475357,0.478393,0.460714,0.464286,0.396973,522872000
2004-03-09,0.462500,0.486250,0.459821,0.483929,0.413768,618363200
2004-03-10,0.482857,0.502500,0.481071,0.494286,0.422623,1006964000
2004-03-11,0.486964,0.500714,0.483750,0.484821,0.414531,595851200
2004-03-12,0.487857,0.496071,0.485179,0.492143,0.420791,329224000
2004-03-15,0.482679,0.488393,0.468929,0.472321,0.403843,481717600
2004-03-16,0.474107,0.475179,0.453393,0.461071,0.394224,605432800
2004-03-17,0.463571,0.471071,0.460357,0.467679,0.399874,411432000
2004-03-18,0.463214,0.465357,0.456964,0.458393,0.391934,321081600
2004-03-19,0.456429,0.481071,0.456071,0.461786,0.394835,408576000
2004-03-22,0.453036,0.467321,0.450893,0.461786,0.394835,419031200
2004-03-23,0.462143,0.464286,0.450357,0.451607,0.386132,385515200
2004-03-24,0.451250,0.459821,0.451250,0.455357,0.389338,428215200
2004-03-25,0.466786,0.480536,0.462321,0.479821,0.410256,566445600
2004-03-26,0.482143,0.488571,0.480536,0.482857,0.412851,419893600
2004-03-29,0.488750,0.499821,0.485714,0.498393,0.426135,350728000
2004-03-30,0.495357,0.499107,0.488214,0.498571,0.426287,359676800
2004-03-31,0.498571,0.499643,0.481250,0.482857,0.412851,390773600
2004-04-01,0.480179,0.486964,0.475357,0.484107,0.413920,318332000
2004-04-02,0.495536,0.498750,0.486250,0.491071,0.419875,274478400
2004-04-05,0.490714,0.506607,0.490000,0.505714,0.432394,385672000
2004-04-06,0.494821,0.502679,0.489821,0.496964,0.424913,257992000
2004-04-07,0.493036,0.494643,0.480714,0.487679,0.416974,255119200
2004-04-08,0.497857,0.500000,0.485714,0.491607,0.420333,240917600
2004-04-12,0.491071,0.501786,0.490893,0.500714,0.428120,230540800
2004-04-13,0.499643,0.500536,0.479286,0.480893,0.411172,436396800
2004-04-14,0.477500,0.483393,0.469821,0.475714,0.406744,639732800
2004-04-15,0.514643,0.528214,0.502857,0.523214,0.447357,1761446400
2004-04-16,0.520536,0.523393,0.508929,0.521071,0.445525,402931200
2004-04-19,0.502143,0.513393,0.496964,0.506250,0.432853,712353600
2004-04-20,0.503750,0.507321,0.492143,0.495179,0.423387,354519200
2004-04-21,0.492857,0.502143,0.488750,0.495179,0.423387,325875200
2004-04-22,0.492143,0.503214,0.484107,0.496071,0.424150,344584800
2004-04-23,0.494643,0.500000,0.483036,0.494643,0.422929,315828800
2004-04-26,0.492500,0.493571,0.482143,0.484464,0.414225,231128800
2004-04-27,0.486429,0.490000,0.476607,0.481071,0.411324,283864000
2004-04-28,0.478929,0.482321,0.470357,0.472321,0.403843,231168000
2004-04-29,0.472321,0.482143,0.463929,0.478036,0.408729,460790400
2004-04-30,0.476964,0.481429,0.455179,0.460357,0.393613,466502400
2004-05-03,0.464286,0.470179,0.459643,0.465536,0.398042,297634400
2004-05-04,0.463750,0.474107,0.455357,0.466786,0.399110,279983200
2004-05-05,0.467857,0.477679,0.463571,0.475893,0.406897,238106400
2004-05-06,0.471429,0.477679,0.462500,0.474643,0.405828,263558400
2004-05-07,0.474107,0.492321,0.474107,0.476250,0.407202,419036800
2004-05-10,0.469107,0.475000,0.463214,0.469286,0.401248,249978400
2004-05-11,0.471429,0.485536,0.471429,0.484643,0.414378,305172000
2004-05-12,0.478393,0.488214,0.468571,0.487500,0.416821,245420000
2004-05-13,0.483929,0.495000,0.480357,0.485536,0.415142,229852000
2004-05-14,0.486607,0.487857,0.472321,0.483214,0.413157,257801600
2004-05-17,0.476786,0.483214,0.470714,0.475714,0.406744,300445600
2004-05-18,0.481607,0.487321,0.478571,0.483214,0.413157,206063200
2004-05-19,0.489286,0.491071,0.471786,0.472679,0.404149,375592000
2004-05-20,0.475536,0.482143,0.472679,0.476964,0.407813,196296800
2004-05-21,0.480357,0.485714,0.477321,0.484107,0.413920,179894400
2004-05-24,0.487321,0.498214,0.484107,0.488214,0.417432,235603200
2004-05-25,0.491071,0.509107,0.487321,0.507321,0.433769,319978400
2004-05-26,0.505893,0.513929,0.500000,0.509107,0.435296,322168000
2004-05-27,0.508214,0.510714,0.496786,0.503036,0.430105,235972800
2004-05-28,0.501429,0.504821,0.496429,0.501071,0.428425,145717600
2004-06-01,0.496250,0.503571,0.493036,0.501071,0.428425,182134400
2004-06-02,0.500536,0.520893,0.496429,0.516429,0.441556,318712800
2004-06-03,0.512857,0.517679,0.505179,0.507143,0.433617,250930400
2004-06-04,0.510000,0.522321,0.509107,0.513929,0.439418,399112000
2004-06-07,0.518571,0.535357,0.514464,0.532321,0.455144,295876000
2004-06-08,0.535536,0.543571,0.532679,0.541964,0.463389,415620800
2004-06-09,0.537321,0.548393,0.535714,0.539286,0.461099,349204800
2004-06-10,0.539286,0.553036,0.539286,0.548929,0.469344,257577600
2004-06-14,0.547321,0.547857,0.526786,0.537857,0.459877,243986400
2004-06-15,0.545357,0.556071,0.540357,0.548036,0.468581,444634400
2004-06-16,0.547500,0.595000,0.545179,0.584643,0.499880,909641600
2004-06-17,0.581429,0.591607,0.575179,0.585893,0.500949,551320000
2004-06-18,0.583214,0.596607,0.579107,0.587679,0.502476,406252000
2004-06-21,0.591429,0.598214,0.573571,0.577321,0.493620,390213600
2004-06-22,0.576786,0.590893,0.576607,0.589286,0.503850,360511200
2004-06-23,0.589286,0.604107,0.587321,0.601786,0.514538,390868800
2004-06-24,0.598393,0.601786,0.588929,0.592500,0.506598,252515200
2004-06-25,0.590536,0.601786,0.589286,0.601786,0.514538,323428000
2004-06-28,0.610357,0.610536,0.575179,0.580179,0.496063,521096800
2004-06-29,0.572679,0.589107,0.560893,0.580357,0.496216,590553600
2004-06-30,0.581429,0.588750,0.569464,0.581071,0.496826,373044000
2004-07-01,0.573214,0.580000,0.569643,0.576786,0.493162,341941600
2004-07-02,0.544286,0.556786,0.530893,0.555000,0.474535,910683200
2004-07-06,0.558393,0.561071,0.550000,0.552679,0.472550,348980800
2004-07-07,0.550893,0.560000,0.538036,0.542679,0.464000,397992000
2004-07-08,0.538036,0.547857,0.534821,0.538214,0.460183,233380000
2004-07-09,0.540536,0.544643,0.536250,0.536250,0.458503,208863200
2004-07-12,0.536071,0.536429,0.516607,0.520357,0.444915,511621600
2004-07-13,0.522321,0.528571,0.518214,0.521786,0.446136,316176000
2004-07-14,0.515357,0.535179,0.513214,0.528214,0.451632,835800000
2004-07-15,0.583214,0.600536,0.573393,0.588036,0.502781,1767724000
2004-07-16,0.585714,0.587857,0.573571,0.575000,0.491635,488381600
2004-07-19,0.571607,0.575357,0.565357,0.570893,0.488124,533170400
2004-07-20,0.570536,0.575000,0.563393,0.575000,0.491635,323747200
2004-07-21,0.578929,0.584107,0.559643,0.564643,0.482780,301257600
2004-07-22,0.558036,0.566607,0.554643,0.565714,0.483695,334118400
2004-07-23,0.563036,0.566964,0.544286,0.548214,0.468733,273571200
2004-07-26,0.550893,0.561607,0.549643,0.558214,0.477283,393932000
2004-07-27,0.567857,0.584821,0.563750,0.579107,0.495147,425006400
2004-07-28,0.576964,0.578750,0.556429,0.576250,0.492704,285051200
2004-07-29,0.579821,0.586071,0.573750,0.582857,0.498353,222157600
2004-07-30,0.583036,0.589286,0.571429,0.577500,0.493773,243023200
2004-08-02,0.556786,0.575000,0.555893,0.563929,0.482169,365092000
2004-08-03,0.561607,0.566429,0.556250,0.558750,0.477741,211629600
2004-08-04,0.556964,0.573571,0.556607,0.567679,0.485376,276488800
2004-08-05,0.568036,0.576786,0.558036,0.560536,0.479268,244501600
2004-08-06,0.551786,0.555357,0.530357,0.531786,0.454687,492290400
2004-08-09,0.533036,0.543750,0.532321,0.541071,0.462625,290847200
2004-08-10,0.542679,0.563214,0.541964,0.562857,0.481253,351036000
2004-08-11,0.555357,0.555893,0.540357,0.553750,0.473466,322392000
2004-08-12,0.543750,0.550893,0.540714,0.542321,0.463694,226200800
2004-08-13,0.546429,0.558571,0.542857,0.550714,0.470870,328048000
2004-08-16,0.553571,0.566429,0.547143,0.549643,0.469955,435674400
2004-08-17,0.546071,0.555893,0.541964,0.551250,0.471329,323019200
2004-08-18,0.544821,0.568750,0.544464,0.566786,0.484612,364655200
2004-08-19,0.562679,0.568929,0.542143,0.548393,0.468886,388920000
2004-08-20,0.548393,0.553393,0.544464,0.550000,0.470260,316780800
2004-08-23,0.551071,0.558393,0.546429,0.555000,0.474535,254660000
2004-08-24,0.558214,0.570536,0.556964,0.570536,0.487819,374136000
2004-08-25,0.569107,0.591964,0.566607,0.590179,0.504614,505618400
2004-08-26,0.590000,0.628214,0.584643,0.618929,0.529195,955858400
2004-08-27,0.619286,0.620714,0.607143,0.613393,0.524462,388813600
2004-08-30,0.607143,0.620000,0.606429,0.609286,0.520950,218142400
2004-08-31,0.608393,0.624107,0.607143,0.615893,0.526600,376560800
2004-09-01,0.612500,0.642679,0.610536,0.640357,0.547517,515726400
2004-09-02,0.633929,0.639464,0.621964,0.636786,0.544464,406324800
2004-09-03,0.625179,0.641429,0.625179,0.629107,0.537898,293468000
2004-09-07,0.632143,0.646250,0.629107,0.638571,0.545990,301957600
2004-09-08,0.637500,0.653036,0.637143,0.649107,0.554998,343526400
2004-09-09,0.644643,0.648214,0.630000,0.637500,0.545074,461339200
2004-09-10,0.636786,0.646964,0.633214,0.640536,0.547670,328014400
2004-09-13,0.640714,0.644107,0.630714,0.635536,0.543395,281976800
2004-09-14,0.629286,0.634821,0.621071,0.633750,0.541868,254822400
2004-09-15,0.631429,0.633571,0.621429,0.628571,0.537440,232668800
2004-09-16,0.628571,0.656429,0.626429,0.649107,0.554998,501916800
2004-09-17,0.652679,0.667500,0.650000,0.663214,0.567060,502308800
2004-09-20,0.658571,0.678214,0.658393,0.673393,0.575763,245000000
2004-09-21,0.674107,0.694107,0.668929,0.678750,0.580343,386652000
2004-09-22,0.680357,0.681071,0.657321,0.659286,0.563701,401688000
2004-09-23,0.661429,0.669643,0.659464,0.665536,0.569045,397404000
2004-09-24,0.668750,0.678571,0.663393,0.665893,0.569351,369488000
2004-09-27,0.659821,0.678214,0.657679,0.670179,0.573015,397516000
2004-09-28,0.668929,0.683750,0.668750,0.679286,0.580802,353186400
2004-09-29,0.677321,0.693929,0.675357,0.690714,0.590573,273509600
2004-09-30,0.696429,0.701250,0.686607,0.691964,0.591642,425012000
2004-10-01,0.698571,0.699821,0.688929,0.690536,0.590421,465404800
2004-10-04,0.699643,0.699643,0.691964,0.692679,0.592253,574084000
2004-10-05,0.688571,0.708393,0.685714,0.703036,0.601108,406162400
2004-10-06,0.705357,0.727857,0.704821,0.725714,0.620499,446303200
2004-10-07,0.723929,0.730893,0.704643,0.707500,0.604925,426148800
2004-10-08,0.706429,0.710179,0.693571,0.697500,0.596375,359228800
2004-10-11,0.692857,0.697500,0.682143,0.689107,0.589199,323870400
2004-10-12,0.687500,0.688929,0.672321,0.683750,0.584619,460191200
2004-10-13,0.694107,0.710000,0.691786,0.709821,0.606910,1163008000
2004-10-14,0.771250,0.816964,0.759821,0.803214,0.686763,2768427200
2004-10-15,0.801429,0.814464,0.789107,0.812500,0.694702,1031128000
2004-10-18,0.798214,0.852679,0.798214,0.852679,0.729056,1200752000
2004-10-19,0.858929,0.863393,0.844821,0.846786,0.724017,801992800
2004-10-20,0.842500,0.850000,0.833036,0.847679,0.724781,605108000
2004-10-21,0.847857,0.859464,0.845714,0.856071,0.731956,724505600
2004-10-22,0.848929,0.851250,0.839643,0.846607,0.723864,483067200
2004-10-25,0.842857,0.854286,0.840536,0.849107,0.726002,392644000
2004-10-26,0.847321,0.858036,0.838750,0.856607,0.732414,594361600
2004-10-27,0.866250,0.903929,0.860179,0.898214,0.767989,1193494400
2004-10-28,0.892500,0.932500,0.883929,0.931964,0.796846,864264800
2004-10-29,0.925714,0.950000,0.925000,0.935714,0.800052,810219200
2004-11-01,0.937500,0.951071,0.929286,0.936607,0.800816,602050400
2004-11-02,0.935714,0.965714,0.935714,0.955357,0.816847,729988000
2004-11-03,0.970893,1.001964,0.964107,0.987679,0.844483,1204173600
2004-11-04,0.982679,0.991964,0.970893,0.972321,0.831352,928625600
2004-11-05,0.979643,0.982143,0.929286,0.977143,0.835475,1205047200
2004-11-08,0.969107,0.990179,0.961786,0.971071,0.830283,526920800
2004-11-09,0.968393,0.974107,0.953214,0.965179,0.825245,475764800
2004-11-10,0.963393,0.989107,0.962679,0.977679,0.835933,508676000
2004-11-11,0.981250,0.989821,0.968393,0.987500,0.844330,407299200
2004-11-12,0.982321,0.994464,0.979286,0.991071,0.847383,395701600
2004-11-15,0.985714,0.990357,0.970357,0.986429,0.843414,376045600
2004-11-16,0.985000,0.985714,0.972857,0.981071,0.838833,295103200
2004-11-17,0.985536,0.990179,0.968214,0.980357,0.838223,397751200
2004-11-18,0.969643,0.990179,0.969464,0.989107,0.845704,459149600
2004-11-19,0.990893,1.016250,0.973214,0.985179,0.842346,765279200
2004-11-22,1.103571,1.142857,1.033929,1.095536,0.936703,2568210400
2004-11-23,1.112500,1.115179,1.090179,1.094107,0.935481,911450400
2004-11-24,1.101607,1.164286,1.099107,1.143750,0.977927,1390788000
